preco,area_m2,quartos,banheiros,garagem,idade_do_imovel,latitude,longitude,bairro,seguranca
520499.42,109.08,2,2,1,12,-23.502144,-46.655941,Bairro Industrial,1
371148.69,46.44,2,2,1,45,-23.633833,-46.570976,Jardim Sul,1
1529124.19,138.32,2,1,2,27,-23.55449,-46.650663,Vila Nobre,3
1192768.5,149.95,3,1,1,42,-23.622655,-46.563175,Vila Nobre,2
1173180.56,102.72,3,1,2,12,-23.60664,-46.686817,Vila Nobre,2
289258.17,12.28,3,2,1,24,-23.681543,-46.525501,Zona Leste,2
586489.34,84.69,2,1,2,25,-23.514433,-46.694386,Zona Leste,2
536435.01,66.16,2,2,0,2,-23.672126,-46.534934,Zona Leste,3
778862.97,122.95,3,1,2,33,-23.571042,-46.563311,Jardim Sul,1
841102.88,71.62,2,2,1,8,-23.515911,-46.621313,Vila Nobre,2
393810.91,59.49,2,1,2,49,-23.593648,-46.580376,Zona Leste,1
564057.78,99.77,2,3,1,6,-23.637624,-46.609243,Bairro Industrial,2
737655.34,113.08,2,2,0,29,-23.603306,-46.576446,Zona Leste,2
992367.87,100.66,3,1,1,41,-23.589151,-46.630894,Vila Nobre,2
561632.67,29.58,3,2,2,23,-23.610258,-46.51401,Vila Nobre,3
662652.15,26.63,2,1,2,23,-23.604449,-46.557447,Vila Nobre,3
888547.82,117.24,4,3,1,22,-23.651196,-46.603789,Jardim Sul,1
678338.94,109.13,2,1,1,47,-23.670881,-46.637894,Zona Leste,2
435772.59,68.6,3,2,1,27,-23.554291,-46.694576,Bairro Industrial,2
807277.55,120.2,3,2,1,1,-23.558379,-46.518869,Centro,3
742634.46,102.65,3,1,2,34,-23.698846,-46.609126,Jardim Sul,2
615471.56,78.85,3,1,3,1,-23.504671,-46.60957,Zona Leste,1
587088.67,107.28,2,2,0,5,-23.520606,-46.504803,Bairro Industrial,2
573611.04,78.55,3,2,0,22,-23.577596,-46.618915,Jardim Sul,2
304882.42,12.32,2,1,1,8,-23.626346,-46.572129,Zona Leste,3
740645.76,51.92,3,2,1,18,-23.68386,-46.58521,Vila Nobre,3
787862.93,152.23,2,2,2,29,-23.670983,-46.686085,Jardim Sul,1
1330148.0,119.49,3,2,2,19,-23.629294,-46.554196,Vila Nobre,3
465453.15,66.71,3,3,1,31,-23.585763,-46.676336,Centro,2
488138.57,65.58,2,2,1,26,-23.637887,-46.63267,Jardim Sul,1
499880.73,29.15,3,2,1,26,-23.608937,-46.597134,Vila Nobre,1
866563.76,60.55,2,2,2,41,-23.583284,-46.525756,Vila Nobre,3
836995.24,86.11,3,2,2,5,-23.648958,-46.682347,Jardim Sul,2
968681.98,138.81,2,2,2,2,-23.64636,-46.507475,Jardim Sul,2
598075.95,84.97,1,1,2,45,-23.64847,-46.605143,Zona Leste,2
891661.47,118.31,2,3,2,49,-23.55648,-46.620841,Vila Nobre,2
766026.84,125.22,3,2,3,43,-23.53479,-46.603141,Centro,2
678469.12,118.21,4,2,2,3,-23.691613,-46.672819,Zona Leste,1
1035272.64,153.42,2,2,2,44,-23.674488,-46.53888,Jardim Sul,2
688870.97,97.68,4,3,1,13,-23.562755,-46.578555,Zona Leste,1
698914.45,69.49,3,3,1,5,-23.5832,-46.557748,Jardim Sul,2
372573.34,30.97,2,1,0,26,-23.502302,-46.508478,Zona Leste,3
488466.4,75.92,2,2,0,13,-23.655154,-46.575133,Zona Leste,2
914518.24,78.22,3,1,1,21,-23.662003,-46.589091,Vila Nobre,2
580800.39,76.16,2,2,1,34,-23.511751,-46.527823,Jardim Sul,1
963170.22,121.04,3,2,3,18,-23.581799,-46.527381,Jardim Sul,2
945392.67,119.47,2,1,1,6,-23.551751,-46.528745,Zona Leste,3
744797.92,81.38,2,3,2,39,-23.675785,-46.57274,Jardim Sul,2
838498.45,92.38,3,2,1,20,-23.511237,-46.523225,Jardim Sul,1
693602.16,72.48,2,1,1,8,-23.693429,-46.592482,Jardim Sul,2
527083.38,63.15,2,1,3,2,-23.608216,-46.607184,Jardim Sul,2
392251.28,53.42,2,3,1,4,-23.624173,-46.574913,Bairro Industrial,3
849733.38,97.17,2,1,2,20,-23.564579,-46.5538,Jardim Sul,2
710949.89,104.56,2,2,2,22,-23.638724,-46.605987,Jardim Sul,1
273038.74,34.37,3,1,1,20,-23.639206,-46.512447,Bairro Industrial,2
755406.02,108.36,3,2,1,45,-23.575549,-46.505207,Zona Leste,3
1481655.16,139.79,2,2,1,5,-23.618173,-46.672372,Vila Nobre,3
1043549.78,114.91,2,1,2,33,-23.682536,-46.684797,Vila Nobre,3
719551.77,119.12,2,2,3,23,-23.645248,-46.639589,Bairro Industrial,3
828099.6,80.31,3,2,1,35,-23.557129,-46.668632,Jardim Sul,2
378838.43,27.52,2,3,1,24,-23.637489,-46.553791,Jardim Sul,2
711384.49,109.27,4,3,2,25,-23.508774,-46.57772,Centro,2
598833.04,83.41,2,3,1,27,-23.534013,-46.51608,Jardim Sul,1
269436.89,27.47,2,1,0,15,-23.692683,-46.547599,Centro,2
687495.12,109.47,3,3,1,27,-23.635473,-46.572039,Centro,2
441927.05,90.18,2,2,1,11,-23.555439,-46.609723,Bairro Industrial,2
546551.18,103.06,1,1,3,10,-23.625286,-46.556577,Bairro Industrial,1
680213.78,87.58,4,2,0,6,-23.54014,-46.618513,Centro,2
623243.29,36.5,2,2,1,15,-23.649287,-46.511699,Vila Nobre,2
539004.39,50.96,3,2,2,1,-23.542441,-46.611814,Zona Leste,2
503350.84,60.25,3,2,2,3,-23.696142,-46.506452,Centro,3
679688.04,108.81,4,3,1,9,-23.537927,-46.654078,Bairro Industrial,3
1354059.64,181.76,2,2,2,9,-23.583392,-46.592406,Zona Leste,3
589378.8,52.72,3,3,0,15,-23.592367,-46.585052,Jardim Sul,2
622416.25,57.47,3,2,2,36,-23.688728,-46.539316,Jardim Sul,2
678755.36,90.44,2,1,2,32,-23.513718,-46.632529,Centro,3
396804.51,26.65,2,3,1,19,-23.667301,-46.545266,Jardim Sul,1
322799.82,43.39,2,2,0,24,-23.525748,-46.663479,Jardim Sul,1
599077.87,46.72,3,1,2,27,-23.538946,-46.609805,Vila Nobre,2
1159259.41,120.77,2,2,2,16,-23.567539,-46.671619,Vila Nobre,2
693221.5,77.79,2,3,2,30,-23.583938,-46.572565,Jardim Sul,1
306813.76,17.85,2,2,1,15,-23.686652,-46.635963,Zona Leste,2
1417955.69,142.32,3,1,2,35,-23.686565,-46.529739,Vila Nobre,3
813481.42,94.13,2,1,1,5,-23.573459,-46.55175,Jardim Sul,3
325309.5,46.61,3,1,2,30,-23.652821,-46.506965,Bairro Industrial,2
288770.26,55.28,1,1,1,11,-23.554193,-46.692615,Centro,1
454405.86,63.91,3,2,1,34,-23.65932,-46.613323,Zona Leste,1
759358.63,82.94,2,2,1,22,-23.525334,-46.575543,Jardim Sul,3
613572.05,74.39,3,2,0,15,-23.624509,-46.611465,Jardim Sul,2
816809.48,43.13,2,2,2,10,-23.671725,-46.603586,Vila Nobre,3
545854.47,97.72,2,2,3,25,-23.516655,-46.569379,Bairro Industrial,2
399125.23,44.03,3,1,2,6,-23.55216,-46.523506,Zona Leste,2
662222.11,98.13,2,2,2,7,-23.525533,-46.569295,Bairro Industrial,3
904583.64,157.25,2,1,2,11,-23.500036,-46.672333,Centro,2
397849.8,34.67,2,2,1,32,-23.629146,-46.692583,Jardim Sul,2
670416.23,62.79,3,2,1,6,-23.635767,-46.628361,Jardim Sul,2
587347.81,77.64,2,3,2,37,-23.502049,-46.617773,Centro,3
337604.51,36.43,2,2,3,2,-23.610196,-46.523948,Bairro Industrial,2
636126.29,85.39,4,3,1,6,-23.562457,-46.6198,Bairro Industrial,3
944804.38,148.86,2,3,1,25,-23.591381,-46.69359,Zona Leste,3
586846.85,41.47,3,2,2,15,-23.53056,-46.509917,Jardim Sul,2
731362.7,124.85,4,2,1,3,-23.667881,-46.575893,Centro,1
436106.48,36.63,4,3,2,49,-23.553086,-46.533598,Zona Leste,3
633729.54,70.7,3,2,0,3,-23.694487,-46.514294,Centro,2
778055.91,97.73,3,2,1,47,-23.560221,-46.566309,Jardim Sul,2
1567324.73,189.38,1,1,3,46,-23.630809,-46.676984,Vila Nobre,3
673323.28,103.37,2,2,1,37,-23.629701,-46.565338,Centro,2
890641.05,127.49,3,1,2,11,-23.554537,-46.604315,Jardim Sul,1
798503.66,122.71,2,3,2,10,-23.605225,-46.571963,Zona Leste,3
1153026.72,120.73,3,3,2,30,-23.616193,-46.601743,Vila Nobre,1
637061.29,63.15,3,3,1,47,-23.578181,-46.563451,Jardim Sul,3
909036.88,74.76,2,1,1,31,-23.609708,-46.584354,Vila Nobre,3
344359.16,11.62,3,2,1,0,-23.513503,-46.559404,Zona Leste,2
704232.58,72.23,2,3,2,7,-23.582958,-46.62945,Jardim Sul,3
874204.58,82.22,2,2,2,18,-23.540458,-46.658684,Vila Nobre,3
1130683.7,115.47,2,2,0,36,-23.672239,-46.625691,Vila Nobre,3
709005.48,92.21,2,2,2,4,-23.652238,-46.58431,Jardim Sul,1
1029439.52,189.75,1,1,1,2,-23.599472,-46.559083,Centro,2
1048246.81,119.15,3,1,1,42,-23.560351,-46.530712,Vila Nobre,2
677109.76,85.96,2,2,1,7,-23.614617,-46.684688,Zona Leste,3
629240.0,82.92,4,3,1,48,-23.673443,-46.589998,Zona Leste,1
738110.99,95.66,2,1,2,36,-23.557092,-46.533202,Zona Leste,2
844194.18,132.75,2,3,1,21,-23.654787,-46.502265,Zona Leste,1
658440.87,69.99,2,2,1,6,-23.663896,-46.549545,Jardim Sul,2
529750.82,81.33,2,2,2,1,-23.610837,-46.642761,Jardim Sul,1
501172.84,55.58,2,2,2,43,-23.5375,-46.686902,Centro,2
711953.62,61.34,1,1,3,32,-23.505842,-46.679619,Vila Nobre,1
317607.43,24.93,1,1,1,48,-23.620901,-46.548329,Vila Nobre,2
462754.89,44.46,4,3,2,7,-23.517995,-46.646099,Zona Leste,1
895290.42,125.24,2,2,2,20,-23.643462,-46.695877,Jardim Sul,3
449461.09,62.45,2,2,1,7,-23.588754,-46.617558,Zona Leste,1
789762.08,123.63,3,3,1,16,-23.620298,-46.691782,Jardim Sul,1
618915.47,82.39,2,2,0,21,-23.52466,-46.63645,Jardim Sul,2
1280048.16,124.54,2,2,2,21,-23.508655,-46.682797,Vila Nobre,2
873118.84,117.75,4,2,1,7,-23.678622,-46.638424,Zona Leste,2
754935.09,49.39,3,2,1,15,-23.628605,-46.673104,Vila Nobre,3
633214.85,91.68,3,2,2,11,-23.640944,-46.60104,Zona Leste,2
252624.81,35.62,4,2,0,49,-23.517633,-46.604637,Bairro Industrial,1
940129.66,90.33,3,3,2,34,-23.674443,-46.566376,Vila Nobre,2
675709.54,104.2,3,2,0,1,-23.568734,-46.511472,Centro,3
532144.86,54.41,4,2,1,3,-23.699287,-46.580069,Zona Leste,3
669319.77,122.41,2,3,2,12,-23.572788,-46.634289,Bairro Industrial,3
843995.93,156.04,2,1,0,39,-23.544356,-46.518675,Zona Leste,2
633047.96,80.27,2,2,1,31,-23.610323,-46.695649,Jardim Sul,2
880286.91,133.95,2,2,1,42,-23.528376,-46.686727,Jardim Sul,2
1062975.67,84.83,3,2,2,11,-23.584033,-46.514351,Vila Nobre,3
638474.16,123.48,2,2,2,30,-23.508034,-46.551317,Centro,1
650170.01,80.87,2,2,2,4,-23.590191,-46.6324,Jardim Sul,1
674716.42,55.18,3,1,1,9,-23.562719,-46.555259,Vila Nobre,3
614992.76,103.81,3,2,0,44,-23.619758,-46.570401,Centro,2
731638.33,102.99,3,2,1,45,-23.656401,-46.566671,Jardim Sul,1
855106.86,87.64,4,2,1,47,-23.578053,-46.526632,Jardim Sul,3
740544.88,120.11,1,1,3,18,-23.563422,-46.582654,Jardim Sul,1
460583.6,53.53,3,2,1,24,-23.581427,-46.535843,Zona Leste,2
745867.49,95.29,3,2,0,14,-23.572428,-46.697215,Jardim Sul,1
780275.25,128.93,3,1,2,31,-23.636943,-46.643611,Zona Leste,3
538550.41,68.16,2,2,2,20,-23.595038,-46.659423,Jardim Sul,2
743423.92,109.23,3,1,3,20,-23.563984,-46.547214,Centro,2
517170.43,103.86,3,2,1,19,-23.510389,-46.511408,Bairro Industrial,1
1027757.73,139.48,4,2,1,2,-23.618397,-46.524486,Jardim Sul,2
660581.98,88.05,3,2,0,20,-23.633604,-46.654083,Zona Leste,3
448988.65,36.83,4,3,2,24,-23.55726,-46.510302,Jardim Sul,1
446077.79,45.05,2,3,1,9,-23.611985,-46.628916,Centro,2
896854.64,93.05,2,2,2,21,-23.515394,-46.588294,Jardim Sul,3
505649.03,40.76,4,3,1,28,-23.514896,-46.564574,Jardim Sul,3
512838.58,85.63,2,1,1,43,-23.647666,-46.692237,Zona Leste,2
706500.74,142.9,3,1,1,41,-23.563351,-46.650397,Zona Leste,1
472050.33,69.83,2,2,2,33,-23.600431,-46.632709,Zona Leste,2
459458.58,68.47,3,3,0,29,-23.679779,-46.518472,Zona Leste,2
845322.59,137.36,1,1,0,0,-23.667121,-46.635359,Zona Leste,2
651737.77,100.09,1,1,2,25,-23.695395,-46.678903,Centro,2
561588.57,79.35,2,2,0,11,-23.571212,-46.576942,Centro,1
1667655.43,209.2,2,2,1,26,-23.638913,-46.527661,Jardim Sul,2
505424.16,67.07,2,1,1,40,-23.618655,-46.586783,Zona Leste,2
798902.74,82.21,4,3,2,48,-23.597307,-46.666006,Jardim Sul,2
596151.37,74.08,3,2,2,37,-23.614248,-46.63188,Zona Leste,3
833270.5,142.4,3,2,1,49,-23.621648,-46.670814,Jardim Sul,3
727166.19,113.28,2,1,1,30,-23.695306,-46.55443,Centro,3
915914.28,101.49,1,1,1,13,-23.540781,-46.677632,Jardim Sul,2
1196852.34,124.06,2,3,2,2,-23.59603,-46.632902,Vila Nobre,3
590355.68,60.3,2,3,0,37,-23.582013,-46.618654,Jardim Sul,3
800799.47,69.31,2,1,1,26,-23.63501,-46.682015,Jardim Sul,3
344668.93,41.64,2,1,1,6,-23.672797,-46.678082,Centro,1
858363.49,124.52,2,2,1,39,-23.621753,-46.696385,Jardim Sul,2
1180888.65,181.88,3,2,2,39,-23.556122,-46.666313,Centro,2
715886.68,100.45,3,2,2,45,-23.69356,-46.530963,Zona Leste,2
1622439.93,147.39,3,2,1,8,-23.549324,-46.650065,Vila Nobre,3
701729.37,120.03,3,3,1,37,-23.533375,-46.665155,Zona Leste,1
460470.34,95.49,2,1,1,11,-23.669374,-46.504234,Bairro Industrial,3
394879.14,54.23,4,3,2,32,-23.621554,-46.664478,Bairro Industrial,1
304127.88,51.89,1,1,2,47,-23.542179,-46.55966,Zona Leste,1
499145.42,108.12,3,1,1,47,-23.589813,-46.699197,Bairro Industrial,1
1349798.59,185.82,4,3,1,5,-23.516456,-46.608141,Jardim Sul,2
607098.95,169.23,3,2,1,43,-23.584254,-46.631506,Bairro Industrial,2
418269.27,12.84,2,3,3,17,-23.593628,-46.614153,Jardim Sul,2
716571.29,107.27,3,2,2,40,-23.672301,-46.616288,Centro,3
382656.24,5.86,2,1,2,25,-23.510208,-46.649817,Vila Nobre,2
1059057.82,122.09,2,1,2,48,-23.585934,-46.586995,Jardim Sul,3
1162622.28,131.73,2,2,3,18,-23.683776,-46.597617,Vila Nobre,2
1082146.48,138.43,2,2,1,39,-23.693509,-46.552498,Vila Nobre,2
843849.43,159.07,3,2,0,42,-23.608281,-46.611927,Jardim Sul,2
1474309.24,168.58,2,3,3,15,-23.664752,-46.531657,Vila Nobre,1
532072.83,80.05,2,3,1,38,-23.610881,-46.528985,Centro,3
1068763.8,99.85,2,3,1,17,-23.633871,-46.669679,Vila Nobre,3
467303.1,35.43,3,2,2,14,-23.546405,-46.634323,Centro,3
1113979.07,122.7,2,2,1,0,-23.528095,-46.675704,Vila Nobre,1
746740.67,61.62,2,2,1,15,-23.547982,-46.638152,Jardim Sul,3
757153.19,142.37,4,3,1,41,-23.643653,-46.564959,Bairro Industrial,3
1370238.98,122.83,3,1,2,9,-23.625374,-46.667859,Vila Nobre,3
549040.83,86.15,2,2,3,28,-23.625632,-46.57634,Zona Leste,1
584195.1,69.78,2,2,0,35,-23.607789,-46.505533,Jardim Sul,3
736921.4,119.11,2,3,2,28,-23.523156,-46.660491,Zona Leste,1
1022879.56,148.63,3,3,2,25,-23.527609,-46.612493,Centro,1
532824.2,64.32,3,1,1,9,-23.558179,-46.697422,Zona Leste,2
832251.49,68.72,3,3,3,10,-23.537791,-46.607242,Jardim Sul,3
583689.03,42.77,3,3,1,46,-23.520575,-46.541109,Vila Nobre,2
303533.62,33.54,3,2,1,26,-23.687603,-46.691056,Zona Leste,2
598129.88,95.98,3,2,1,20,-23.520088,-46.519176,Centro,3
420772.49,57.76,3,1,1,29,-23.534443,-46.598848,Centro,2
556433.35,80.92,2,3,1,47,-23.609222,-46.582196,Zona Leste,3
984040.54,63.62,3,3,2,7,-23.513157,-46.514323,Vila Nobre,2
505536.59,87.81,2,2,2,36,-23.564251,-46.591515,Bairro Industrial,1
1256940.6,141.51,3,1,3,35,-23.501439,-46.587226,Jardim Sul,2
426606.09,43.14,2,1,2,42,-23.600861,-46.562271,Jardim Sul,2
967957.85,69.19,2,2,2,7,-23.625723,-46.60328,Vila Nobre,2
1040503.08,139.21,4,3,1,39,-23.56043,-46.567064,Jardim Sul,3
372087.71,39.7,3,2,1,30,-23.512365,-46.547104,Zona Leste,2
577509.47,94.01,2,2,1,17,-23.540646,-46.655747,Centro,1
589141.47,93.43,2,3,1,39,-23.598067,-46.592425,Centro,2
450852.24,40.5,2,3,2,35,-23.67494,-46.634859,Jardim Sul,2
1063405.15,99.46,3,3,2,31,-23.667072,-46.692106,Vila Nobre,2
392745.15,33.21,3,2,2,41,-23.511688,-46.62752,Centro,2
454768.79,31.29,3,3,1,44,-23.65215,-46.638072,Jardim Sul,3
728581.27,129.52,2,3,1,38,-23.66229,-46.608809,Jardim Sul,1
870896.34,106.36,3,2,1,31,-23.602488,-46.660521,Jardim Sul,2
711618.1,38.58,4,2,1,36,-23.507572,-46.543707,Vila Nobre,3
916721.29,156.82,3,2,1,40,-23.609641,-46.617333,Jardim Sul,1
554761.02,88.47,3,3,1,28,-23.531756,-46.650669,Centro,2
879051.62,88.9,2,2,2,16,-23.560321,-46.627882,Jardim Sul,3
466813.59,73.3,3,1,1,31,-23.555082,-46.527795,Zona Leste,2
750403.62,98.82,3,2,1,48,-23.669904,-46.592715,Jardim Sul,3
1448962.31,211.58,2,2,2,18,-23.533984,-46.612113,Vila Nobre,2
380477.54,35.64,2,2,1,48,-23.601689,-46.634755,Jardim Sul,2
1452941.22,198.15,3,2,1,39,-23.509602,-46.525918,Jardim Sul,3
366624.14,30.2,2,2,1,21,-23.548891,-46.62089,Jardim Sul,3
617051.38,98.58,4,3,2,10,-23.537339,-46.588837,Bairro Industrial,3
639157.56,68.72,1,1,1,15,-23.520748,-46.575073,Vila Nobre,1
657732.54,60.66,2,3,2,12,-23.539706,-46.537543,Centro,3
607721.89,96.47,3,1,1,13,-23.645152,-46.57823,Centro,1
774520.69,90.63,3,2,2,4,-23.611948,-46.560388,Centro,1
456758.13,41.37,2,3,3,49,-23.5181,-46.641003,Jardim Sul,3
798529.11,77.68,2,1,1,1,-23.537556,-46.625008,Vila Nobre,2
383582.63,23.33,2,3,1,35,-23.675277,-46.62167,Vila Nobre,2
925856.22,87.36,3,1,1,10,-23.576505,-46.695323,Vila Nobre,2
382653.01,40.63,2,2,2,14,-23.532598,-46.645945,Zona Leste,1
1142099.38,91.38,3,2,1,16,-23.65465,-46.67567,Vila Nobre,3
534329.11,44.78,2,2,3,2,-23.697916,-46.678097,Jardim Sul,2
955397.84,111.07,2,3,2,23,-23.673912,-46.653195,Jardim Sul,2
758999.82,81.53,3,2,2,32,-23.595474,-46.612097,Vila Nobre,1
761784.8,63.98,2,3,1,42,-23.629752,-46.600537,Vila Nobre,3
906478.14,83.67,2,1,2,7,-23.606451,-46.642946,Vila Nobre,3
416729.01,52.96,3,1,1,7,-23.606617,-46.667308,Zona Leste,2
875218.31,95.39,2,2,2,2,-23.543806,-46.550145,Vila Nobre,2
1317290.15,124.12,3,2,1,31,-23.558764,-46.602223,Vila Nobre,2
828432.21,76.44,1,1,1,31,-23.537099,-46.520494,Vila Nobre,2
445680.72,103.14,2,1,2,29,-23.584813,-46.602642,Bairro Industrial,2
394557.74,24.37,2,2,1,4,-23.600437,-46.611148,Centro,3
674853.11,145.44,2,2,1,42,-23.688862,-46.669602,Bairro Industrial,2
413866.7,41.1,3,2,1,47,-23.514973,-46.69405,Jardim Sul,2
663556.95,81.29,4,3,1,11,-23.538231,-46.501179,Zona Leste,2
1519833.47,170.27,3,1,1,35,-23.514066,-46.506367,Vila Nobre,2
719483.06,125.42,4,3,0,13,-23.663985,-46.548614,Bairro Industrial,2
479273.76,36.28,3,2,3,15,-23.695229,-46.60143,Zona Leste,3
768834.21,108.16,2,3,2,10,-23.599459,-46.669372,Zona Leste,2
1002025.07,126.05,3,2,2,18,-23.52798,-46.68857,Vila Nobre,1
949733.67,108.92,4,3,0,10,-23.578031,-46.518044,Jardim Sul,2
516318.42,42.02,2,2,1,4,-23.585923,-46.514673,Vila Nobre,2
1107670.34,128.76,2,2,2,23,-23.592681,-46.582916,Jardim Sul,3
1016432.39,146.08,3,1,1,6,-23.656518,-46.523826,Jardim Sul,1
499173.76,32.27,2,3,2,16,-23.64148,-46.573838,Vila Nobre,1
206853.2,4.35,2,1,2,16,-23.624806,-46.626352,Centro,1
864782.74,110.35,3,2,2,20,-23.556725,-46.544803,Zona Leste,2
796016.79,92.72,2,2,1,38,-23.548471,-46.584214,Vila Nobre,3
535949.6,11.77,4,2,2,26,-23.513037,-46.649644,Vila Nobre,2
619792.64,102.74,3,2,1,24,-23.639892,-46.519378,Bairro Industrial,2
867049.77,139.51,2,2,2,18,-23.564123,-46.630048,Jardim Sul,2
683393.3,58.57,2,2,1,47,-23.620462,-46.668613,Vila Nobre,3
812725.07,131.54,2,2,1,14,-23.593854,-46.56023,Centro,3
850256.37,108.48,2,3,2,5,-23.565905,-46.678964,Jardim Sul,1
810410.02,133.92,2,1,1,10,-23.596935,-46.581012,Centro,2
1113027.44,146.09,2,1,1,10,-23.608251,-46.60408,Jardim Sul,3
1122532.76,131.42,3,2,2,36,-23.681922,-46.602263,Jardim Sul,3
575560.84,107.62,1,1,2,21,-23.653023,-46.51669,Centro,1
540771.02,112.56,1,1,1,29,-23.570292,-46.501704,Centro,1
881623.51,100.28,2,2,1,46,-23.698173,-46.676307,Jardim Sul,2
640070.1,62.08,2,2,2,6,-23.556702,-46.641854,Jardim Sul,2
1019330.55,88.25,2,1,1,6,-23.524757,-46.697111,Vila Nobre,3
338639.17,79.75,2,2,1,49,-23.545638,-46.510542,Bairro Industrial,2
694061.82,83.32,3,2,2,7,-23.664931,-46.534652,Jardim Sul,2
1452434.38,133.43,3,1,0,47,-23.613312,-46.676143,Vila Nobre,3
1162566.93,184.36,2,2,1,25,-23.555716,-46.645207,Jardim Sul,3
1019073.11,108.88,2,3,1,7,-23.692266,-46.520576,Jardim Sul,3
796837.63,110.39,4,3,1,8,-23.624265,-46.670924,Zona Leste,2
876637.3,109.88,4,3,1,6,-23.672734,-46.66379,Centro,3
693497.21,101.82,3,2,1,4,-23.689727,-46.515,Bairro Industrial,3
429631.78,42.56,3,2,1,47,-23.571554,-46.682864,Jardim Sul,1
966988.16,105.01,3,2,2,30,-23.653461,-46.639268,Jardim Sul,3
839516.92,106.03,2,2,1,36,-23.586958,-46.58079,Jardim Sul,3
965056.62,125.99,3,2,2,9,-23.692549,-46.682674,Jardim Sul,2
1017602.22,121.55,3,3,1,1,-23.693383,-46.626847,Zona Leste,3
571629.52,36.05,2,2,1,30,-23.528223,-46.593934,Vila Nobre,2
417059.75,63.32,3,2,2,16,-23.59117,-46.569725,Bairro Industrial,2
730299.9,117.66,3,2,2,45,-23.686394,-46.570705,Zona Leste,2
548960.17,109.14,3,1,2,42,-23.590043,-46.63809,Zona Leste,1
458409.61,57.93,2,2,1,21,-23.581175,-46.690949,Centro,2
941745.22,106.77,2,3,1,46,-23.674489,-46.614364,Vila Nobre,2
555191.9,75.91,3,2,1,23,-23.602958,-46.568305,Jardim Sul,1
972329.53,75.21,3,3,1,8,-23.567807,-46.691561,Vila Nobre,3
859214.69,142.84,2,2,1,19,-23.684202,-46.649091,Centro,2
310153.66,38.48,3,2,1,19,-23.585852,-46.610279,Centro,1
821029.76,77.69,2,2,0,39,-23.550244,-46.549882,Vila Nobre,2
673132.53,126.6,2,1,1,37,-23.662656,-46.582524,Zona Leste,2
634059.85,50.13,2,1,1,24,-23.549099,-46.528612,Vila Nobre,3
1284671.16,150.99,2,1,2,41,-23.52186,-46.575304,Vila Nobre,2
591800.57,81.91,3,2,1,34,-23.653993,-46.626424,Zona Leste,3
813401.06,155.34,2,3,1,44,-23.529549,-46.638953,Zona Leste,1
835480.74,118.15,3,3,2,11,-23.51785,-46.642988,Centro,2
1646030.94,193.67,3,2,0,38,-23.686349,-46.689541,Vila Nobre,2
766514.88,68.75,3,1,1,6,-23.607042,-46.645386,Vila Nobre,2
831189.87,59.29,3,3,3,35,-23.656625,-46.668319,Vila Nobre,2
790726.28,95.94,3,1,1,30,-23.657826,-46.529313,Jardim Sul,1
682479.35,24.78,3,3,1,12,-23.567134,-46.517579,Vila Nobre,3
845166.71,96.83,2,2,1,6,-23.65233,-46.596901,Centro,3
1246984.03,145.86,3,3,3,42,-23.642565,-46.611737,Jardim Sul,3
607738.96,55.73,2,1,0,23,-23.593106,-46.655214,Jardim Sul,3
853311.62,106.93,3,3,1,23,-23.614749,-46.61092,Centro,3
934505.52,73.85,2,2,1,30,-23.646926,-46.579185,Vila Nobre,2
557776.22,65.48,2,3,3,29,-23.536598,-46.561216,Centro,1
1598398.89,152.75,2,2,2,21,-23.65655,-46.559812,Vila Nobre,3
957972.87,110.53,2,1,1,33,-23.635624,-46.512719,Vila Nobre,2
754390.76,104.87,3,2,1,0,-23.548762,-46.688115,Jardim Sul,1
763076.74,152.5,3,2,2,1,-23.589439,-46.617363,Bairro Industrial,2
486550.41,63.19,2,2,2,39,-23.501909,-46.515821,Centro,3
1053317.76,209.61,3,2,1,16,-23.533178,-46.604378,Bairro Industrial,2
545717.03,90.12,3,3,2,25,-23.531001,-46.586232,Bairro Industrial,2
306297.05,15.62,3,3,2,48,-23.570663,-46.641111,Centro,3
310093.86,53.91,1,1,1,49,-23.690752,-46.512362,Bairro Industrial,2
539963.16,57.57,2,3,1,10,-23.501183,-46.656685,Zona Leste,3
546889.94,56.4,2,2,2,7,-23.569446,-46.680542,Jardim Sul,1
534328.08,62.81,3,1,1,25,-23.554638,-46.52852,Centro,2
808854.27,88.39,4,3,2,3,-23.541,-46.633156,Jardim Sul,1
210387.33,7.18,3,2,1,32,-23.666261,-46.568304,Bairro Industrial,3
791171.54,88.55,2,2,2,34,-23.540564,-46.663785,Vila Nobre,1
739384.81,101.07,3,3,1,40,-23.681377,-46.6898,Jardim Sul,1
1044780.62,116.37,2,2,3,40,-23.631353,-46.569824,Vila Nobre,3
1073211.23,195.86,3,2,1,43,-23.676699,-46.583366,Centro,2
854192.01,147.97,3,2,1,35,-23.61541,-46.520555,Zona Leste,2
562627.37,48.58,4,2,2,34,-23.633201,-46.547404,Zona Leste,3
535298.45,72.88,2,3,1,46,-23.69313,-46.516069,Zona Leste,3
834267.5,155.36,3,2,1,37,-23.601399,-46.567119,Jardim Sul,1
511028.74,85.95,2,3,0,21,-23.631703,-46.62447,Zona Leste,2
363804.86,117.05,1,1,1,38,-23.589478,-46.61233,Bairro Industrial,1
1053135.98,136.23,3,2,1,21,-23.506946,-46.547441,Jardim Sul,3
